symbol,token,action,breakout_level,stop_loss,target1,target2,target3,entry_date,position_size,capital_used,exit_date,exit_price,result,pnl_per_share,pnl_total,holding_days
TECHM-EQ,13538,SELL,1568.0,1615.04,1478.0,1474.0,1333.0,2025-06-02,9,14112.0,2025-06-06,1571.1,MKT,-3.099999999999909,-27.89999999999918,4
BAJAJHFL-EQ,25270,SELL,122.1,125.763,121.4,114.8,103.8,2025-05-30,122,14896.199999999999,2025-06-02,122.1,T1_SL,0.0,0.0,3
LT-EQ,11483,BUY,3649.0,3561.84,3672.0,3697.0,3868.0,2025-05-26,4,14596.0,2025-06-02,3672.0,T2_SL,23.0,92.0,7
CUMMINSIND-EQ,1901,BUY,2964.0,3190.33,3289.0,3486.0,3782.0,2025-05-26,5,14820.0,2025-05-27,3190.33,SL,226.32999999999993,1131.6499999999996,1
PFC-EQ,14299,SELL,404.1,416.223,401.8,379.9,343.5,2025-06-04,37,14951.7,2025-06-06,416.223,SL,-12.12299999999999,-448.55099999999965,2
LUPIN-EQ,10440,SELL,1974.0,2005.41,1947.0,1938.0,1830.0,2025-05-27,7,13818.0,2025-05-28,1974.0,T1_SL,0.0,0.0,1
VEDL-EQ,3063,SELL,431.5,444.445,405.6,398.6,366.8,2025-06-02,34,14671.0,2025-06-06,444.445,SL,-12.944999999999993,-440.12999999999977,4
SAIL-EQ,2963,BUY,126.8,129.107,141.1,143.7,153.1,2025-05-26,118,14962.4,2025-05-27,129.107,SL,2.307000000000002,272.2260000000002,1
NAUKRI-EQ,13751,SELL,1432.0,1474.96,1406.0,1346.0,1322.0,2025-05-30,10,14320.0,2025-06-02,1432.0,T1_SL,0.0,0.0,3
HINDALCO-EQ,1363,SELL,645.0,664.35,642.0,606.0,604.0,2025-05-30,23,14835.0,2025-06-06,645.0,T1_SL,0.0,0.0,7
INDUSINDBK-EQ,5258,BUY,800.0,776.0,848.0,864.0,920.0,2025-05-26,18,14400.0,2025-06-06,822.85,MKT,22.850000000000023,411.3000000000004,11
JINDALSTEL-EQ,6733,SELL,951.0,968.2,884.0,834.0,799.0,2025-05-27,15,14265.0,2025-05-29,968.2,SL,-17.200000000000045,-258.0000000000007,2
SJVN-EQ,18883,SELL,99.2,98.7152,90.09,86.25,81.46,2025-05-30,151,14979.2,2025-06-04,98.7152,SL,0.484800000000007,73.20480000000106,5
POWERGRID-EQ,14977,SELL,291.0,296.434,287.8,286.6,270.5,2025-06-03,51,14841.0,2025-06-05,291.0,T1_SL,0.0,0.0,2
ICICIBANK-EQ,4963,SELL,1432.0,1474.96,1428.0,1346.0,1217.0,2025-06-04,10,14320.0,2025-06-05,1432.0,T1_SL,0.0,0.0,1
TRENT-EQ,1964,BUY,5639.0,5537.73,5728.0,6052.0,6565.0,2025-05-29,2,11278.0,2025-05-30,5639.0,T1_SL,0.0,0.0,1
HEROMOTOCO-EQ,1348,SELL,4203.0,4298.1900000000005,4173.0,3933.0,3923.0,2025-06-04,3,12609.0,2025-06-05,4203.0,T1_SL,0.0,0.0,1
HINDZINC-EQ,1424,BUY,446.5,460.168,503.0,512.0,546.0,2025-05-26,33,14734.5,2025-05-27,460.168,SL,13.668000000000006,451.0440000000002,1
BHARATFORG-EQ,422,BUY,1260.0,1240.63,1286.0,1356.0,1471.0,2025-05-29,11,13860.0,2025-05-30,1240.63,SL,-19.36999999999989,-213.0699999999988,1
LTF-EQ,24948,BUY,175.8,174.6,190.8,194.4,207.0,2025-05-26,85,14943.000000000002,2025-05-27,174.6,SL,-1.200000000000017,-102.00000000000145,1
MOTILALOFS-EQ,14947,BUY,800.0,822.56,899.0,916.0,975.0,2025-05-29,18,14400.0,2025-05-30,822.56,SL,22.559999999999945,406.079999999999,1
MARUTI-EQ,10999,SELL,12115.0,12478.45,11388.0,11146.0,10298.0,2025-06-03,1,12115.0,2025-06-06,12478.45,SL,-363.4500000000007,-363.4500000000007,3
IGL-EQ,11262,SELL,205.8,211.974,201.5,194.4,193.5,2025-06-03,72,14817.6,2025-06-06,211.974,SL,-6.173999999999978,-444.5279999999984,3
ACC-EQ,22,SELL,1912.0,1969.36,1797.0,1779.0,1625.0,2025-05-30,7,13384.0,2025-06-09,1905.6,MKT,6.400000000000091,44.80000000000064,10
ADANIGREEN-EQ,3563,BUY,976.0,973.88,1038.0,1064.0,1155.0,2025-05-16,15,14640.0,2025-05-23,976.0,T1_SL,0.0,0.0,7
AUBANK-EQ,21238,BUY,699.0,709.0699999999999,775.0,789.0,841.0,2025-05-26,21,14679.0,2025-05-27,709.0699999999999,SL,10.069999999999936,211.46999999999866,1
VMM-EQ,27969,BUY,125.8,124.548,128.4,136.1,147.7,2025-05-28,119,14970.199999999999,2025-05-29,125.8,T1_SL,0.0,0.0,1
PIDILITIND-EQ,2664,BUY,3071.0,2978.87,3145.0,3255.0,3532.0,2025-05-30,4,12284.0,2025-06-09,3055.8,MKT,-15.199999999999818,-60.79999999999927,10
TATACOMM-EQ,3721,SELL,1665.0,1714.95,1565.0,1471.0,1415.0,2025-06-02,9,14985.0,2025-06-05,1714.95,SL,-49.950000000000045,-449.5500000000004,3
VOLTAS-EQ,3718,BUY,1271.0,1232.87,1282.0,1287.0,1347.0,2025-05-22,11,13981.0,2025-06-03,1232.87,SL,-38.13000000000011,-419.4300000000012,12
BANDHANBNK-EQ,2263,BUY,171.2,168.004,175.2,183.6,199.2,2025-05-29,87,14894.4,2025-05-30,168.004,SL,-3.195999999999998,-278.0519999999998,1
TATAELXSI-EQ,3411,BUY,6228.0,6260.38,6841.0,6970.0,7422.0,2025-05-19,2,12456.0,2025-05-20,6260.38,SL,32.38000000000011,64.76000000000022,1
SIEMENS-EQ,3150,BUY,3348.0,3247.56,3549.0,3616.0,3850.0,2025-05-29,4,13392.0,2025-06-09,3383.3,MKT,35.30000000000018,141.20000000000073,11
IRCTC-EQ,13611,SELL,781.0,797.22,728.0,706.0,658.0,2025-05-22,19,14839.0,2025-05-27,797.22,SL,-16.220000000000027,-308.1800000000005,5
INDUSTOWER-EQ,29135,SELL,382.0,393.46,377.6,375.6,359.1,2025-06-02,39,14898.0,2025-06-06,393.46,SL,-11.45999999999998,-446.9399999999992,4
ONGC-EQ,2475,SELL,241.3,248.539,239.6,228.4,226.8,2025-05-30,62,14960.6,2025-06-09,241.3,T1_SL,0.0,0.0,10
GRASIM-EQ,1232,SELL,2710.0,2628.56,2399.0,2348.0,2169.0,2025-05-21,5,13550.0,2025-05-22,2628.56,SL,81.44000000000005,407.2000000000003,1
MPHASIS-EQ,4503,SELL,2501.0,2576.03,2387.0,2351.0,2126.0,2025-06-02,5,12505.0,2025-06-09,2576.03,SL,-75.0300000000002,-375.150000000001,7
CHOLAFIN-EQ,685,SELL,1602.0,1594.44,1455.0,1424.0,1316.0,2025-05-30,9,14418.0,2025-06-03,1594.44,SL,7.559999999999945,68.03999999999951,4
COFORGE-EQ,11543,BUY,1697.0,1687.8,1844.0,1879.0,2001.0,2025-05-28,8,13576.0,2025-06-09,1794.0,MKT,97.0,776.0,12
ABB-EQ,13,BUY,6062.0,5934.46,6485.0,6607.0,7036.0,2025-05-29,2,12124.0,2025-06-02,5934.46,SL,-127.53999999999996,-255.07999999999993,4
COALINDIA-EQ,20374,BUY,400.4,388.388,417.2,424.4,460.5,2025-05-23,37,14814.8,2025-06-09,401.0,MKT,0.6000000000000227,22.20000000000084,17
ADANIENT-EQ,25,SELL,2510.0,2585.3,2465.0,2359.0,2233.0,2025-06-03,5,12550.0,2025-06-05,2510.0,T1_SL,0.0,0.0,2
ATGL-EQ,6066,BUY,676.0,672.21,695.0,731.0,793.0,2025-05-27,22,14872.0,2025-05-28,672.21,SL,-3.7899999999999636,-83.3799999999992,1
ADANIPOWER-EQ,17388,BUY,553.0,536.41,570.0,573.0,586.0,2025-05-28,27,14931.0,2025-06-09,570.0,T2_SL,17.0,459.0,12
ADANIENSOL-EQ,10217,SELL,860.0,885.8000000000001,808.0,806.0,731.0,2025-06-03,17,14620.0,2025-06-06,885.8000000000001,SL,-25.800000000000068,-438.60000000000116,3
ZYDUSLIFE-EQ,7929,BUY,920.0,913.74,999.0,1017.0,1083.0,2025-05-27,16,14720.0,2025-06-09,973.65,MKT,53.64999999999998,858.3999999999996,13
WAAREEENER-EQ,25907,BUY,2734.0,2945.89,3219.0,3280.0,3493.0,2025-05-14,5,13670.0,2025-05-15,2945.89,SL,211.88999999999987,1059.4499999999994,1
IRB-EQ,15313,BUY,51.78,50.537,52.59,55.23,59.92,2025-05-28,289,14964.42,2025-05-30,50.537,SL,-1.243000000000002,-359.2270000000006,2
SBILIFE-EQ,21808,SELL,1796.0,1849.88,1796.0,1741.0,1688.0,2025-06-03,8,14368.0,2025-06-09,1796.0,T1_SL,0.0,0.0,6
GODREJPROP-EQ,17875,BUY,2269.0,2263.01,2473.0,2520.0,2683.0,2025-05-28,6,13614.0,2025-05-29,2263.01,SL,-5.989999999999782,-35.93999999999869,1
OIL-EQ,17438,SELL,424.3,437.029,404.1,398.8,389.0,2025-06-02,35,14850.5,2025-06-09,434.2,MKT,-9.899999999999977,-346.4999999999992,7
AMBUJACEM-EQ,1270,SELL,559.0,565.47,516.0,512.0,466.6,2025-05-29,26,14534.0,2025-06-09,560.0,MKT,-1.0,-26.0,11
LICI-EQ,9480,BUY,874.0,937.02,966.0,1024.0,1111.0,2025-05-28,17,14858.0,2025-05-29,937.02,SL,63.01999999999998,1071.3399999999997,1
PETRONET-EQ,11351,SELL,313.0,319.094,298.0,291.2,263.3,2025-05-28,47,14711.0,2025-06-09,310.65,MKT,2.3500000000000227,110.45000000000107,12
NTPC-EQ,11630,SELL,338.2,336.81,307.4,300.8,278.0,2025-05-27,44,14880.8,2025-05-28,336.81,SL,1.3899999999999864,61.1599999999994,1
IRFC-EQ,2029,BUY,141.0,139.292,143.6,152.2,165.1,2025-05-28,106,14946.0,2025-05-29,139.292,SL,-1.7079999999999984,-181.04799999999983,1
CANBK-EQ,10794,BUY,109.5,106.215,116.1,118.3,125.9,2025-05-28,136,14892.0,2025-06-09,117.69,MKT,8.189999999999998,1113.8399999999997,12
RVNL-EQ,9552,BUY,421.0,408.37,446.3,447.8,484.2,2025-05-28,35,14735.0,2025-05-30,408.37,SL,-12.629999999999995,-442.04999999999984,2
SBIN-EQ,3045,BUY,798.0,784.73,809.0,823.0,858.0,2025-05-27,18,14364.0,2025-05-30,798.0,T1_SL,0.0,0.0,3
WIPRO-EQ,3787,SELL,246.2,253.586,245.0,236.5,231.4,2025-06-03,60,14772.0,2025-06-09,251.29,MKT,-5.090000000000003,-305.4000000000002,6
GMRAIRPORT-EQ,13528,SELL,84.7,87.241,83.4,79.62,72.0,2025-06-04,177,14991.9,2025-06-09,86.37,MKT,-1.6700000000000017,-295.5900000000003,5
BAJFINANCE-EQ,317,SELL,9121.0,9311.2,9028.0,8605.0,8498.0,2025-06-02,1,9121.0,2025-06-03,9121.0,T1_SL,0.0,0.0,1
MAXHEALTH-EQ,22377,BUY,1171.0,1135.87,1204.0,1241.0,1347.0,2025-05-23,12,14052.0,2025-05-29,1135.87,SL,-35.13000000000011,-421.5600000000013,6
SUPREMEIND-EQ,3363,BUY,3893.0,4093.4,4220.0,4473.0,4853.0,2025-05-23,3,11679.0,2025-05-26,4093.4,SL,200.4000000000001,601.2000000000003,3
TATAPOWER-EQ,3426,SELL,395.5,402.73,389.5,367.5,357.2,2025-05-29,37,14633.5,2025-06-05,395.5,T1_SL,0.0,0.0,7
HYUNDAI-EQ,25844,SELL,1847.0,1902.41,1804.0,1736.0,1690.0,2025-05-30,8,14776.0,2025-06-09,1902.41,SL,-55.41000000000008,-443.28000000000065,10
TATATECH-EQ,20293,BUY,777.0,753.6899999999999,777.0,783.0,824.0,2025-05-27,19,14763.0,2025-05-28,777.0,T2_SL,0.0,0.0,1
PHOENIXLTD-EQ,14552,SELL,1571.0,1615.04,1474.0,1438.0,1333.0,2025-05-29,9,14139.0,2025-06-03,1615.04,SL,-44.039999999999964,-396.3599999999997,5
SUNPHARMA-EQ,3351,SELL,1779.0,1732.46,1630.0,1624.0,1474.0,2025-05-08,8,14232.0,2025-05-09,1732.46,SL,46.539999999999964,372.3199999999997,1
HAVELLS-EQ,9819,SELL,1523.0,1536.76,1402.0,1373.0,1268.0,2025-06-02,9,13707.0,2025-06-09,1536.76,SL,-13.759999999999991,-123.83999999999992,7
KOTAKBANK-EQ,1922,SELL,2065.0,2112.53,2051.0,1928.0,1743.0,2025-05-27,7,14455.0,2025-06-03,2065.0,T1_SL,0.0,0.0,7
EICHERMOT-EQ,910,SELL,5320.0,5479.6,5287.0,5001.0,4522.0,2025-05-29,2,10640.0,2025-06-05,5320.0,T1_SL,0.0,0.0,7
KALYANKJIL-EQ,2955,BUY,574.0,556.78,574.0,608.0,660.0,2025-05-27,26,14924.0,2025-06-02,556.78,SL,-17.220000000000027,-447.7200000000007,6
BHEL-EQ,438,BUY,256.0,248.32,260.0,271.4,294.4,2025-05-26,58,14848.0,2025-06-03,256.0,T1_SL,0.0,0.0,8
PERSISTENT-EQ,18365,SELL,5487.0,5651.610000000001,5449.0,5316.0,5158.0,2025-06-03,2,10974.0,2025-06-06,5651.610000000001,SL,-164.61000000000058,-329.22000000000116,3
ITC-EQ,1660,SELL,422.9,435.587,397.5,389.1,359.5,2025-05-28,35,14801.5,2025-06-10,427.0,MKT,-4.100000000000023,-143.5000000000008,13
AXISBANK-EQ,5900,SELL,1179.0,1191.71,1088.0,1064.0,983.0,2025-06-03,12,14148.0,2025-06-06,1191.71,SL,-12.710000000000036,-152.52000000000044,3
BIOCON-EQ,11373,SELL,330.6,338.87,309.3,302.7,279.6,2025-06-05,45,14877.000000000002,2025-06-09,338.87,SL,-8.269999999999982,-372.1499999999992,4
BPCL-EQ,526,BUY,320.0,311.37,321.0,324.0,339.4,2025-05-26,46,14720.0,2025-05-27,320.0,T1_SL,0.0,0.0,1
TORNTPHARM-EQ,3518,SELL,3116.0,3209.48,3116.0,3102.0,2929.0,2025-06-04,4,12464.0,2025-06-10,3209.48,SL,-93.48000000000002,-373.9200000000001,6
VBL-EQ,18921,SELL,469.7,483.791,467.4,441.5,399.2,2025-06-04,31,14560.699999999999,2025-06-05,469.7,T1_SL,0.0,0.0,1
TCS-EQ,11536,SELL,3451.0,3502.0,3196.0,3128.0,2890.0,2025-06-02,4,13804.0,2025-06-10,3462.9,MKT,-11.900000000000091,-47.600000000000364,8
KPITTECH-EQ,9683,SELL,1311.0,1350.33,1309.0,1232.0,1114.0,2025-06-05,11,14421.0,2025-06-09,1350.33,SL,-39.32999999999993,-432.6299999999992,4
ASIANPAINT-EQ,236,SELL,2283.0,2308.23,2241.0,2107.0,1905.0,2025-05-30,6,13698.0,2025-06-10,2218.9,MKT,64.09999999999991,384.59999999999945,11
GLENMARK-EQ,7406,BUY,1451.0,1550.06,1598.0,1694.0,1838.0,2025-05-30,10,14510.0,2025-06-02,1550.06,SL,99.05999999999995,990.5999999999995,3
JSWSTEEL-EQ,11723,SELL,980.0,998.07,911.0,891.0,824.0,2025-06-02,15,14700.0,2025-06-06,998.07,SL,-18.07000000000005,-271.05000000000075,4
INFY-EQ,1594,SELL,1539.0,1585.17,1494.0,1447.0,1308.0,2025-06-03,9,13851.0,2025-06-09,1585.17,SL,-46.17000000000007,-415.53000000000065,6
BOSCHLTD-EQ,2181,SELL,31165.0,32099.95,31010.0,29560.0,29375.0,2025-05-30,0,0.0,2025-06-10,31545.0,MKT,-380.0,-0.0,11
ADANIPORTS-EQ,15083,BUY,1377.0,1414.26,1545.0,1575.0,1677.0,2025-05-23,10,13770.0,2025-05-26,1414.26,SL,37.25999999999999,372.5999999999999,3
NESTLEIND-EQ,17963,BUY,2422.0,2391.05,2422.0,2482.0,2567.0,2025-05-26,6,14532.0,2025-05-28,2422.0,T2_SL,0.0,0.0,2
HCLTECH-EQ,7229,BUY,1671.0,1620.87,1703.0,1771.0,1922.0,2025-05-26,8,13368.0,2025-06-02,1620.87,SL,-50.13000000000011,-401.0400000000009,7
DMART-EQ,19913,BUY,4170.0,4044.9,4245.0,4248.0,4420.0,2025-06-05,3,12510.0,2025-06-10,4044.9,SL,-125.09999999999991,-375.2999999999997,5
TATAMOTORS-EQ,3456,SELL,712.0,732.33,711.0,707.0,668.0,2025-06-02,21,14952.0,2025-06-03,711.0,T2_SL,1.0,21.0,1
ULTRACEMCO-EQ,11532,SELL,11481.0,11716.25,11313.0,10692.0,9669.0,2025-05-27,1,11481.0,2025-06-10,11481.0,T1_SL,0.0,0.0,14
PIDILITIND-EQ,2664,SELL,3040.0,3131.2000000000003,2992.0,2966.0,2858.0,2025-06-09,4,12160.0,2025-06-10,3079.3,MKT,-39.30000000000018,-157.20000000000073,1
NATIONALUM-EQ,6364,BUY,162.4,178.77100000000002,195.4,199.0,211.9,2025-05-12,92,14940.800000000001,2025-05-13,178.77100000000002,SL,16.37100000000001,1506.132000000001,1
RELIANCE-EQ,2885,BUY,1440.0,1397.77,1461.0,1527.0,1657.0,2025-05-26,10,14400.0,2025-06-02,1397.77,SL,-42.23000000000002,-422.3000000000002,7
AUROPHARMA-EQ,275,SELL,1142.0,1176.26,1120.0,1073.0,971.0,2025-06-02,13,14846.0,2025-06-11,1176.26,SL,-34.25999999999999,-445.3799999999999,9
APOLLOHOSP-EQ,157,SELL,6886.0,7004.0,6800.0,6392.0,5780.0,2025-05-30,2,13772.0,2025-06-02,7004.0,SL,-118.0,-236.0,3
MANKIND-EQ,15380,SELL,2412.0,2441.1,2228.0,2180.0,2014.0,2025-06-02,6,14472.0,2025-06-03,2441.1,SL,-29.09999999999991,-174.59999999999945,1
PAYTM-EQ,6705,BUY,874.0,901.13,985.0,1003.0,1068.0,2025-05-27,17,14858.0,2025-05-28,901.13,SL,27.129999999999995,461.2099999999999,1
IOC-EQ,1624,SELL,141.2,144.818,140.6,139.1,132.2,2025-06-03,106,14967.199999999999,2025-06-04,140.6,T2_SL,0.5999999999999943,63.5999999999994,1
BAJAJ-AUTO-EQ,16669,BUY,8862.0,8708.66,8978.0,9517.0,10325.0,2025-05-26,1,8862.0,2025-05-28,8862.0,T1_SL,0.0,0.0,2
ACC-EQ,22,BUY,1913.0,1858.52,1916.0,1973.0,2031.0,2025-06-09,7,13391.0,2025-06-10,1913.0,T1_SL,0.0,0.0,1
POLICYBZR-EQ,6656,BUY,1808.0,1798.38,1965.0,2002.0,2132.0,2025-06-04,8,14464.0,2025-06-11,1887.0,MKT,79.0,632.0,7
YESBANK-EQ,11915,BUY,21.65,21.0005,21.95,22.95,24.9,2025-06-02,692,14981.8,2025-06-03,21.0005,SL,-0.6494999999999997,-449.45399999999984,1
CHOLAFIN-EQ,685,BUY,1624.0,1575.28,1661.0,1684.0,1721.0,2025-06-09,9,14616.0,2025-06-11,1608.2,MKT,-15.799999999999955,-142.1999999999996,2
JUBLFOOD-EQ,18096,BUY,672.0,672.21,712.0,735.0,797.0,2025-06-04,22,14784.0,2025-06-12,672.21,SL,0.21000000000003638,4.6200000000008,8
SAIL-EQ,2963,BUY,134.0,129.98,142.0,144.7,154.1,2025-06-06,111,14874.0,2025-06-12,129.98,SL,-4.02000000000001,-446.22000000000116,6
GMRAIRPORT-EQ,13528,BUY,86.54,83.94380000000001,89.65,91.73,91.75,2025-06-09,173,14971.420000000002,2025-06-12,83.94380000000001,SL,-2.596199999999996,-449.14259999999933,3
AMBUJACEM-EQ,1270,BUY,557.0,546.11,576.0,597.0,647.0,2025-06-09,26,14482.0,2025-06-12,546.11,SL,-10.889999999999986,-283.13999999999965,3
BAJAJFINSV-EQ,16675,SELL,1995.0,1986.87,1813.0,1775.0,1640.0,2025-06-03,7,13965.0,2025-06-04,1986.87,SL,8.13000000000011,56.910000000000764,1
ICICIBANK-EQ,4963,BUY,1460.0,1416.2,1548.0,1577.0,1679.0,2025-06-06,10,14600.0,2025-06-12,1425.2,MKT,-34.799999999999955,-347.99999999999955,6
TIINDIA-EQ,312,BUY,3079.0,2986.63,3255.0,3264.0,3541.0,2025-05-30,4,12316.0,2025-06-12,2986.63,SL,-92.36999999999989,-369.47999999999956,13
SUZLON-EQ,12018,BUY,62.9,66.445,72.61,73.98,78.77,2025-05-26,238,14970.199999999999,2025-05-27,66.445,SL,3.5449999999999946,843.7099999999987,1
UNITDSPR-EQ,10447,BUY,1593.0,1545.21,1645.0,1689.0,1832.0,2025-06-04,9,14337.0,2025-06-11,1545.21,SL,-47.789999999999964,-430.1099999999997,7
OLAELEC-EQ,24777,SELL,50.75,50.4494,48.06,46.04,41.63,2025-05-30,295,14971.25,2025-06-02,50.4494,SL,0.30060000000000286,88.67700000000085,3
BHARTIARTL-EQ,10604,BUY,1885.0,1828.45,1998.0,2036.0,2168.0,2025-06-05,7,13195.0,2025-06-12,1844.2,MKT,-40.799999999999955,-285.5999999999997,7
TCS-EQ,11536,BUY,3434.0,3330.98,3545.0,3590.0,3640.0,2025-06-10,4,13736.0,2025-06-12,3434.2,MKT,0.1999999999998181,0.7999999999992724,2
IRCTC-EQ,13611,BUY,786.0,768.24,792.0,800.0,840.0,2025-06-09,19,14934.0,2025-06-11,786.0,T1_SL,0.0,0.0,2
LODHA-EQ,3220,BUY,1480.0,1439.48,1531.0,1573.0,1707.0,2025-06-06,10,14800.0,2025-06-10,1480.0,T1_SL,0.0,0.0,4
NESTLEIND-EQ,17963,BUY,2422.0,2365.83,2482.0,2585.0,2805.0,2025-06-10,6,14532.0,2025-06-12,2385.6,MKT,-36.40000000000009,-218.40000000000055,2
CONCOR-EQ,4749,BUY,746.0,773.09,797.0,845.0,917.0,2025-05-27,20,14920.0,2025-05-28,773.09,SL,27.090000000000032,541.8000000000006,1
ADANIPORTS-EQ,15083,BUY,1482.0,1437.54,1484.0,1571.0,1704.0,2025-06-10,10,14820.0,2025-06-12,1445.8,MKT,-36.200000000000045,-362.00000000000045,2
COCHINSHIP-EQ,21508,BUY,1975.0,1988.5,2173.0,2195.0,2358.0,2025-05-29,7,13825.0,2025-05-30,1988.5,SL,13.5,94.5,1
BANKINDIA-EQ,4745,BUY,119.8,123.675,135.2,137.7,146.6,2025-05-30,125,14975.0,2025-06-02,123.675,SL,3.875,484.375,3
HINDUNILVR-EQ,1394,BUY,2390.0,2326.06,2405.0,2542.0,2758.0,2025-05-26,6,14340.0,2025-05-27,2390.0,T1_SL,0.0,0.0,1
INDHOTEL-EQ,1512,BUY,776.0,759.51,791.0,830.0,900.0,2025-06-02,19,14744.0,2025-06-03,759.51,SL,-16.49000000000001,-313.3100000000002,1
COALINDIA-EQ,20374,BUY,404.8,392.656,417.2,429.1,465.5,2025-06-09,37,14977.6,2025-06-12,392.656,SL,-12.144000000000005,-449.3280000000002,3
TATACOMM-EQ,3721,BUY,1725.0,1673.25,1828.0,1863.0,1984.0,2025-06-09,8,13800.0,2025-06-12,1700.7,MKT,-24.299999999999955,-194.39999999999964,3
MAHABANK-EQ,11377,BUY,51.6,52.7874,57.69,58.77,62.58,2025-05-30,290,14964.0,2025-06-12,54.09,MKT,2.490000000000002,722.1000000000006,13
APOLLOHOSP-EQ,157,SELL,6891.0,7097.7300000000005,6772.0,6478.0,5857.0,2025-06-11,2,13782.0,2025-06-12,6996.5,MKT,-105.5,-211.0,1
CGPOWER-EQ,760,SELL,682.0,699.37,638.0,587.0,577.0,2025-05-30,21,14322.0,2025-06-05,699.37,SL,-17.370000000000005,-364.7700000000001,6
HAVELLS-EQ,9819,BUY,1526.0,1501.56,1601.0,1641.0,1780.0,2025-06-09,9,13734.0,2025-06-12,1556.8,MKT,30.799999999999955,277.1999999999996,3
HINDPETRO-EQ,1406,BUY,411.5,399.155,414.0,417.4,436.2,2025-05-26,36,14814.0,2025-05-27,411.5,T1_SL,0.0,0.0,1
TATASTEEL-EQ,3499,SELL,160.5,158.826,144.9,141.9,131.1,2025-06-02,93,14926.5,2025-06-03,158.826,SL,1.6740000000000066,155.6820000000006,1
NTPCGREEN-EQ,27176,BUY,102.3,104.954,108.2,114.7,124.4,2025-05-13,146,14935.8,2025-05-14,104.954,SL,2.6539999999999964,387.48399999999947,1
SWIGGY-EQ,27066,BUY,331.2,358.9,392.2,399.6,425.5,2025-05-30,45,14904.0,2025-06-02,358.9,SL,27.69999999999999,1246.4999999999995,3
HDFCBANK-EQ,1333,BUY,1950.0,1900.23,2077.0,2116.0,2253.0,2025-06-03,7,13650.0,2025-06-12,1943.4,MKT,-6.599999999999909,-46.19999999999936,9
MARICO-EQ,4067,SELL,712.0,719.97,695.0,657.0,594.0,2025-06-02,21,14952.0,2025-06-13,691.2,MKT,20.799999999999955,436.79999999999905,11
DABUR-EQ,772,BUY,486.8,476.658,494.4,521.0,565.0,2025-06-02,30,14604.0,2025-06-12,476.658,SL,-10.141999999999996,-304.2599999999999,10
HINDZINC-EQ,1424,BUY,511.0,495.67,542.0,552.0,588.0,2025-06-09,29,14819.0,2025-06-13,511.0,T1_SL,0.0,0.0,4
M&MFIN-EQ,13285,BUY,259.1,251.32700000000003,268.9,274.6,298.0,2025-05-28,57,14768.7,2025-06-06,268.9,T2_SL,9.799999999999955,558.5999999999974,9
JSWENERGY-EQ,17869,BUY,508.0,509.25,556.0,567.0,604.0,2025-06-04,29,14732.0,2025-06-05,509.25,SL,1.25,36.25,1
FEDERALBNK-EQ,1023,BUY,204.6,206.998,213.4,213.8,226.2,2025-06-02,73,14935.8,2025-06-05,206.998,SL,2.397999999999996,175.05399999999972,3
HINDALCO-EQ,1363,BUY,641.0,635.35,694.0,707.0,753.0,2025-06-06,23,14743.0,2025-06-13,635.35,SL,-5.649999999999977,-129.94999999999948,7
PREMIERENE-EQ,25049,BUY,1091.0,1065.06,1164.0,1164.0,1263.0,2025-06-03,13,14183.0,2025-06-04,1065.06,SL,-25.940000000000055,-337.2200000000007,1
POLYCAB-EQ,9590,BUY,6020.0,5981.99,6260.0,6537.0,7092.0,2025-06-06,2,12040.0,2025-06-12,6020.0,T1_SL,0.0,0.0,6
TATATECH-EQ,20293,BUY,777.0,767.27,797.0,838.0,910.0,2025-06-09,19,14763.0,2025-06-12,767.27,SL,-9.730000000000018,-184.87000000000035,3
NMDC-EQ,15332,BUY,71.32,72.4687,79.19,80.69,85.92,2025-06-05,210,14977.199999999999,2025-06-06,72.4687,SL,1.1487000000000052,241.22700000000108,1
IDFCFIRSTB-EQ,11184,BUY,68.7,70.1019,76.61,78.05,83.11,2025-06-02,218,14976.6,2025-06-03,70.1019,SL,1.4018999999999977,305.6141999999995,1
MOTILALOFS-EQ,14947,BUY,880.0,853.6,933.0,950.0,1012.0,2025-06-09,17,14960.0,2025-06-11,853.6,SL,-26.399999999999977,-448.7999999999996,2
JINDALSTEL-EQ,6733,BUY,961.0,949.63,979.0,986.0,1038.0,2025-06-06,15,14415.0,2025-06-09,961.0,T1_SL,0.0,0.0,3
IOC-EQ,1624,BUY,145.8,141.42600000000002,145.8,154.5,167.7,2025-06-11,102,14871.6,2025-06-13,141.42600000000002,SL,-4.373999999999995,-446.1479999999995,2
GAIL-EQ,4717,BUY,191.4,191.575,209.4,213.3,227.1,2025-06-02,78,14929.2,2025-06-03,191.575,SL,0.17499999999998295,13.64999999999867,1
BAJAJHFL-EQ,25270,BUY,124.5,120.765,124.5,128.7,132.0,2025-06-06,120,14940.0,2025-06-12,124.5,T1_SL,0.0,0.0,6
IREDA-EQ,20261,BUY,177.9,173.63,189.7,193.3,205.8,2025-06-05,84,14943.6,2025-06-06,173.63,SL,-4.27000000000001,-358.68000000000086,1
SBILIFE-EQ,21808,BUY,1791.0,1737.27,1781.0,1799.0,1888.0,2025-06-09,8,14328.0,2025-06-10,1791.0,T1_SL,0.0,0.0,1
