symbol,token,action,breakout_level,stop_loss,target1,target2,target3,entry_date,position_size,capital_used,exit_date,exit_price,result,pnl_per_share,pnl_total,holding_days
DIVISLAB-EQ,10940,BUY,5625.0,5456.25,5940.0,5962.0,5970.0,2025-04-15,1,5625.0,2025-04-22,5970.0,T3,345.0,345.0,7
ABB-EQ,13,BUY,5174.0,5129.36,5288.0,5605.0,5625.0,2025-04-15,1,5174.0,2025-04-17,5625.0,T3,451.0,451.0,2
COALINDIA-EQ,20374,BUY,399.0,387.03,402.6,411.8,422.9,2025-04-16,25,9975.0,2025-04-21,399.0,T1_SL,0.0,0.0,5
AUROPHARMA-EQ,275,SELL,1133.0,1166.99,1065.0,1042.0,963.0,2025-04-16,8,9064.0,2025-04-17,1166.99,SL,-33.99000000000001,-271.9200000000001,1
ABB-EQ,13,SELL,5341.0,5501.2300000000005,5341.0,5021.0,4540.0,2025-04-17,1,5341.0,2025-04-21,5501.2300000000005,SL,-160.23000000000047,-160.23000000000047,4
COALINDIA-EQ,20374,SELL,392.0,403.76,368.5,356.0,333.2,2025-04-17,25,9800.0,2025-04-21,403.76,SL,-11.759999999999991,-293.9999999999998,4
DIVISLAB-EQ,10940,SELL,5740.0,5912.2,5740.0,5396.0,4956.0,2025-04-16,1,5740.0,2025-04-17,5740.0,T1_SL,0.0,0.0,1
MPHASIS-EQ,4503,SELL,2240.0,2307.2000000000003,2106.0,2061.0,1904.0,2025-04-17,4,8960.0,2025-04-21,2307.2000000000003,SL,-67.20000000000027,-268.8000000000011,4
NAUKRI-EQ,13751,SELL,1341.0,1381.23,1341.0,1261.0,1157.0,2025-04-17,7,9387.0,2025-04-21,1381.23,SL,-40.23000000000002,-281.6100000000001,4
SAIL-EQ,2963,SELL,112.7,116.081,112.7,106.6,101.1,2025-04-16,88,9917.6,2025-04-21,116.081,SL,-3.3810000000000002,-297.528,5
MAXHEALTH-EQ,22377,SELL,1065.0,1096.95,1001.0,990.0,905.0,2025-04-15,9,9585.0,2025-04-22,1096.95,SL,-31.950000000000045,-287.5500000000004,7
NMDC-EQ,15332,BUY,66.1,66.0958,70.49,70.98,72.23,2025-04-17,151,9981.099999999999,2025-04-21,66.0958,SL,-0.004199999999997317,-0.6341999999995949,4
GLENMARK-EQ,7406,SELL,1340.0,1380.2,1340.0,1260.0,1139.0,2025-04-17,7,9380.0,2025-04-21,1340.0,T1_SL,0.0,0.0,4
MARUTI-EQ,10999,SELL,11588.0,11935.64,11290.0,11059.0,10893.0,2025-04-17,0,0.0,2025-04-23,11935.64,SL,-347.6399999999994,-0.0,6
BHARATFORG-EQ,422,BUY,1078.0,1078.64,1112.0,1179.0,1210.0,2025-04-21,9,9702.0,2025-04-30,1104.2,MKT,26.200000000000045,235.8000000000004,9
CUMMINSIND-EQ,1901,BUY,2852.0,2766.44,3023.0,3085.0,3280.0,2025-04-15,3,8556.0,2025-04-25,2861.1,MKT,9.099999999999909,27.299999999999727,10
PATANJALI-EQ,17029,BUY,1905.0,1847.85,2019.0,2057.0,2191.0,2025-04-15,5,9525.0,2025-04-25,1967.0,MKT,62.0,310.0,10
VBL-EQ,18921,BUY,550.0,535.4399999999999,552.0,568.0,585.0,2025-04-15,18,9900.0,2025-04-16,550.0,T1_SL,0.0,0.0,1
INDHOTEL-EQ,1512,BUY,838.0,812.86,847.0,858.0,888.0,2025-04-16,11,9218.0,2025-04-23,838.0,T1_SL,0.0,0.0,7
JINDALSTEL-EQ,6733,BUY,896.0,886.5799999999999,929.0,969.0,1051.0,2025-04-21,11,9856.0,2025-04-25,886.5799999999999,SL,-9.420000000000073,-103.6200000000008,4
HINDUNILVR-EQ,1394,BUY,2396.0,2364.86,2584.0,2633.0,2804.0,2025-04-22,4,9584.0,2025-04-24,2364.86,SL,-31.139999999999873,-124.55999999999949,2
M&MFIN-EQ,13285,BUY,257.9,262.385,286.7,288.0,311.1,2025-04-15,38,9800.199999999999,2025-04-16,262.385,SL,4.485000000000014,170.43000000000052,1
CONCOR-EQ,4749,BUY,707.0,685.79,718.0,731.0,749.0,2025-04-21,14,9898.0,2025-04-25,685.79,SL,-21.210000000000036,-296.9400000000005,4
TORNTPOWER-EQ,13786,BUY,1569.0,1521.93,1663.0,1695.0,1804.0,2025-04-15,6,9414.0,2025-04-25,1521.93,SL,-47.069999999999936,-282.4199999999996,10
MUTHOOTFIN-EQ,23650,BUY,2211.0,2144.67,2344.0,2401.0,2543.0,2025-04-22,4,8844.0,2025-04-25,2144.67,SL,-66.32999999999993,-265.3199999999997,3
UNIONBANK-EQ,10753,BUY,127.8,126.003,132.9,137.7,149.4,2025-04-21,78,9968.4,2025-04-23,126.003,SL,-1.796999999999997,-140.16599999999977,2
TATAMOTORS-EQ,3456,BUY,628.0,616.92,674.0,723.0,731.0,2025-04-21,15,9420.0,2025-04-30,644.25,MKT,16.25,243.75,9
VOLTAS-EQ,3718,BUY,1321.0,1281.37,1400.0,1457.0,1470.0,2025-04-22,7,9247.0,2025-04-24,1281.37,SL,-39.63000000000011,-277.41000000000076,2
PAGEIND-EQ,14413,BUY,44750.0,44566.65,48702.0,49621.0,52837.0,2025-04-15,0,0.0,2025-04-16,44566.65,SL,-183.34999999999854,-0.0,1
TRENT-EQ,1964,BUY,4985.0,5212.78,5374.0,5696.0,5751.0,2025-04-16,2,9970.0,2025-04-17,5212.78,SL,227.77999999999975,455.5599999999995,1
ADANIGREEN-EQ,3563,BUY,942.0,927.32,976.0,983.0,1013.0,2025-04-16,10,9420.0,2025-04-23,927.32,SL,-14.67999999999995,-146.7999999999995,7
SRF-EQ,3273,BUY,2968.0,2922.61,3085.0,3194.0,3465.0,2025-04-15,3,8904.0,2025-04-25,2968.0,T1_SL,0.0,0.0,10
HINDPETRO-EQ,1406,BUY,387.0,379.561,414.8,422.6,450.0,2025-04-16,25,9675.0,2025-04-25,379.561,SL,-7.439000000000021,-185.97500000000053,9
CHOLAFIN-EQ,685,BUY,1580.0,1581.1,1728.0,1760.0,1874.0,2025-04-16,6,9480.0,2025-04-17,1581.1,SL,1.099999999999909,6.599999999999454,1
ACC-EQ,22,BUY,2063.0,2040.88,2104.0,2230.0,2420.0,2025-04-17,4,8252.0,2025-04-23,2063.0,T1_SL,0.0,0.0,6
HYUNDAI-EQ,25844,BUY,1660.0,1657.73,1812.0,1819.0,1965.0,2025-04-17,6,9960.0,2025-04-21,1657.73,SL,-2.269999999999982,-13.61999999999989,4
TATAPOWER-EQ,3426,BUY,380.6,382.18,417.6,425.5,453.1,2025-04-16,26,9895.6,2025-04-17,382.18,SL,1.579999999999984,41.079999999999586,1
SJVN-EQ,18883,BUY,94.45,97.873,107.0,109.0,116.0,2025-04-16,105,9917.25,2025-04-17,97.873,SL,3.423000000000002,359.4150000000002,1
BPCL-EQ,526,BUY,295.7,296.432,323.9,330.0,351.4,2025-04-16,33,9758.1,2025-04-17,296.432,SL,0.7320000000000277,24.156000000000915,1
APOLLOTYRE-EQ,163,BUY,440.6,452.99,495.0,504.0,537.0,2025-04-16,22,9693.2,2025-04-17,452.99,SL,12.389999999999986,272.5799999999997,1
BHEL-EQ,438,BUY,218.0,222.518,243.2,247.8,263.8,2025-04-15,45,9810.0,2025-04-16,222.518,SL,4.518000000000001,203.31000000000003,1
SUPREMEIND-EQ,3363,BUY,3417.0,3333.89,3594.0,3643.0,3953.0,2025-04-17,2,6834.0,2025-04-25,3417.0,T1_SL,0.0,0.0,8
ABFRL-EQ,30108,BUY,96.38,96.2434,105.2,107.2,114.1,2025-04-16,103,9927.14,2025-04-25,96.2434,SL,-0.1366000000000014,-14.069800000000143,9
ADANIPOWER-EQ,17388,BUY,542.0,544.17,561.0,595.0,645.0,2025-04-15,18,9756.0,2025-04-16,544.17,SL,2.169999999999959,39.05999999999926,1
UPL-EQ,11287,BUY,646.0,660.5699999999999,681.0,722.0,783.0,2025-04-15,15,9690.0,2025-04-16,660.5699999999999,SL,14.569999999999936,218.54999999999905,1
IREDA-EQ,20261,BUY,157.7,174.309,190.5,194.1,206.7,2025-04-15,63,9935.099999999999,2025-04-16,174.309,SL,16.60900000000001,1046.3670000000006,1
PNB-EQ,10666,BUY,98.29,99.813,109.1,111.1,118.3,2025-04-16,101,9927.29,2025-04-17,99.813,SL,1.5229999999999961,153.8229999999996,1
OLAELEC-EQ,24777,BUY,52.78,52.3509,55.7,57.21,62.07,2025-04-21,189,9975.42,2025-04-22,52.3509,SL,-0.42909999999999826,-81.09989999999968,1
SRF-EQ,3273,SELL,2970.0,3059.1,2970.0,2792.0,2575.0,2025-04-25,3,8910.0,2025-04-28,2970.0,T1_SL,0.0,0.0,3
BANKINDIA-EQ,4745,BUY,109.2,114.654,121.6,125.3,135.9,2025-04-15,91,9937.2,2025-04-16,114.654,SL,5.4539999999999935,496.3139999999994,1
MAZDOCK-EQ,509,BUY,2698.0,2680.11,2753.0,2815.0,2918.0,2025-04-16,3,8094.0,2025-04-17,2698.0,T1_SL,0.0,0.0,1
GAIL-EQ,4717,BUY,180.8,183.039,200.0,203.8,217.0,2025-04-16,55,9944.0,2025-04-25,186.74,MKT,5.939999999999998,326.6999999999999,9
COCHINSHIP-EQ,21508,BUY,1441.0,1454.03,1567.0,1589.0,1724.0,2025-04-15,6,8646.0,2025-04-16,1454.03,SL,13.029999999999973,78.17999999999984,1
TORNTPOWER-EQ,13786,SELL,1572.0,1619.16,1572.0,1478.0,1471.0,2025-04-25,6,9432.0,2025-04-28,1572.0,T1_SL,0.0,0.0,3
BEL-EQ,383,BUY,295.4,297.402,310.3,325.0,352.6,2025-04-17,33,9748.199999999999,2025-04-21,297.402,SL,2.0020000000000095,66.06600000000032,4
ADANIPORTS-EQ,15083,BUY,1211.0,1189.22,1300.0,1324.0,1410.0,2025-04-15,8,9688.0,2025-04-25,1189.22,SL,-21.779999999999973,-174.23999999999978,10
EXIDEIND-EQ,676,BUY,374.7,371.995,406.5,414.2,441.0,2025-04-15,26,9742.199999999999,2025-04-17,371.995,SL,-2.704999999999984,-70.32999999999959,2
YESBANK-EQ,11915,BUY,17.49,16.9653,18.04,18.54,20.11,2025-04-15,571,9986.789999999999,2025-04-25,18.04,T2_SL,0.5500000000000007,314.0500000000004,10
NHPC-EQ,17400,BUY,84.99,88.1536,96.33,98.15,104.5,2025-04-15,117,9943.83,2025-04-16,88.1536,SL,3.1636000000000024,370.14120000000025,1
KALYANKJIL-EQ,2955,BUY,518.0,519.92,568.0,579.0,616.0,2025-04-16,19,9842.0,2025-04-17,519.92,SL,1.919999999999959,36.47999999999922,1
PFC-EQ,14299,BUY,424.4,419.816,432.8,458.8,497.7,2025-04-15,23,9761.199999999999,2025-04-17,419.816,SL,-4.584000000000003,-105.43200000000007,2
AMBUJACEM-EQ,1270,BUY,552.0,535.4399999999999,557.0,585.0,635.0,2025-04-15,18,9936.0,2025-04-25,552.0,T1_SL,0.0,0.0,10
MFSL-EQ,2142,BUY,1190.0,1213.47,1326.0,1351.0,1439.0,2025-04-15,8,9520.0,2025-04-16,1213.47,SL,23.470000000000027,187.76000000000022,1
MOTILALOFS-EQ,14947,BUY,640.0,673.18,736.0,750.0,798.0,2025-04-16,15,9600.0,2025-04-17,673.18,SL,33.17999999999995,497.69999999999925,1
SIEMENS-EQ,3150,BUY,2744.0,2816.88,2904.0,2915.0,3078.0,2025-04-15,3,8232.0,2025-04-16,2816.88,SL,72.88000000000011,218.64000000000033,1
BAJAJ-AUTO-EQ,16669,BUY,8040.0,8045.179999999999,8294.0,8792.0,9538.0,2025-04-17,1,8040.0,2025-04-21,8045.179999999999,SL,5.1799999999993815,5.1799999999993815,4
UNITDSPR-EQ,10447,BUY,1484.0,1504.47,1644.0,1675.0,1784.0,2025-04-15,6,8904.0,2025-04-16,1504.47,SL,20.470000000000027,122.82000000000016,1
HAL-EQ,2303,BUY,4143.0,4208.83,4445.0,4599.0,4990.0,2025-04-15,2,8286.0,2025-04-16,4208.83,SL,65.82999999999993,131.65999999999985,1
BAJAJHFL-EQ,25270,BUY,125.8,129.98,142.0,144.7,154.1,2025-04-16,79,9938.199999999999,2025-04-17,129.98,SL,4.179999999999993,330.2199999999994,1
INDUSTOWER-EQ,29135,BUY,375.2,386.836,398.8,422.7,458.6,2025-04-15,26,9755.199999999999,2025-04-16,386.836,SL,11.636000000000024,302.5360000000006,1
OFSS-EQ,10738,BUY,7650.0,8062.639999999999,8811.0,8977.0,9559.0,2025-04-15,1,7650.0,2025-04-16,8062.639999999999,SL,412.6399999999994,412.6399999999994,1
RVNL-EQ,9552,BUY,369.7,366.175,384.0,400.2,434.1,2025-04-17,27,9981.9,2025-04-23,366.175,SL,-3.5249999999999773,-95.17499999999939,6
RELIANCE-EQ,2885,BUY,1223.0,1241.6,1280.0,1307.0,1357.0,2025-04-15,8,9784.0,2025-04-16,1241.6,SL,18.59999999999991,148.79999999999927,1
NTPC-EQ,11630,BUY,361.5,350.655,371.4,383.2,415.7,2025-04-15,27,9760.5,2025-04-25,356.45,MKT,-5.050000000000011,-136.3500000000003,10
JINDALSTEL-EQ,6733,SELL,893.0,919.79,839.0,822.0,759.0,2025-04-25,11,9823.0,2025-05-05,903.85,MKT,-10.850000000000023,-119.35000000000025,10
POLYCAB-EQ,9590,BUY,5179.0,5401.93,5903.0,6015.0,6404.0,2025-04-15,1,5179.0,2025-04-16,5401.93,SL,222.9300000000003,222.9300000000003,1
INDIANB-EQ,14309,BUY,558.0,575.21,629.0,640.0,682.0,2025-04-16,17,9486.0,2025-04-17,575.21,SL,17.210000000000036,292.5700000000006,1
TATAMOTORS-EQ,3456,SELL,661.0,680.83,621.0,608.0,562.0,2025-04-25,15,9915.0,2025-04-29,680.83,SL,-19.83000000000004,-297.4500000000006,4
BDL-EQ,2144,BUY,1385.0,1343.45,1468.0,1496.0,1593.0,2025-04-15,7,9695.0,2025-04-25,1413.6,MKT,28.59999999999991,200.19999999999936,10
PRESTIGE-EQ,20302,BUY,1127.0,1273.61,1313.0,1392.0,1510.0,2025-04-15,8,9016.0,2025-04-16,1273.61,SL,146.6099999999999,1172.8799999999992,1
NYKAA-EQ,6545,BUY,181.2,186.24,203.5,207.4,220.8,2025-04-15,55,9966.0,2025-04-16,186.24,SL,5.0400000000000205,277.2000000000011,1
BOSCHLTD-EQ,2181,BUY,27165.0,27092.1,28560.0,29606.0,32119.0,2025-04-16,0,0.0,2025-04-17,27092.1,SL,-72.90000000000146,-0.0,1
JSWSTEEL-EQ,11723,BUY,997.0,1012.68,1075.0,1107.0,1201.0,2025-04-15,10,9970.0,2025-04-16,1012.68,SL,15.67999999999995,156.7999999999995,1
MARICO-EQ,4067,BUY,720.0,698.4,763.0,778.0,828.0,2025-04-16,13,9360.0,2025-04-21,698.4,SL,-21.600000000000023,-280.8000000000003,5
PAYTM-EQ,6705,BUY,890.0,874.9399999999999,902.0,956.0,1037.0,2025-04-22,11,9790.0,2025-04-23,874.9399999999999,SL,-15.06000000000006,-165.66000000000065,1
POWERGRID-EQ,14977,BUY,310.4,301.088,310.4,329.0,357.0,2025-04-21,32,9932.8,2025-04-23,310.4,T1_SL,0.0,0.0,2
ZYDUSLIFE-EQ,7929,BUY,879.0,852.63,890.0,917.0,925.0,2025-04-15,11,9669.0,2025-04-16,852.63,SL,-26.370000000000005,-290.07000000000005,1
MRF-EQ,2277,BUY,118750.0,125241.55,136862.0,139444.0,148482.0,2025-04-15,0,0.0,2025-04-16,125241.55,SL,6491.550000000003,0.0,1
SOLARINDS-EQ,13332,BUY,11420.0,12760.35,13944.0,14207.0,15128.0,2025-04-15,0,0.0,2025-04-16,12760.35,SL,1340.3500000000004,0.0,1
COALINDIA-EQ,20374,BUY,400.1,390.522,406.0,411.8,426.8,2025-04-21,24,9602.400000000001,2025-04-25,390.522,SL,-9.578000000000031,-229.87200000000075,4
TATATECH-EQ,20293,BUY,657.0,705.1899999999999,732.0,740.0,803.0,2025-04-21,15,9855.0,2025-04-22,705.1899999999999,SL,48.18999999999994,722.8499999999991,1
AUBANK-EQ,21238,BUY,566.0,649.9,710.0,724.0,770.0,2025-04-15,17,9622.0,2025-04-16,649.9,SL,83.89999999999998,1426.2999999999997,1
DMART-EQ,19913,BUY,4196.0,4397.98,4806.0,4897.0,5214.0,2025-04-15,2,8392.0,2025-04-16,4397.98,SL,201.97999999999956,403.9599999999991,1
PHOENIXLTD-EQ,14552,BUY,1614.0,1586.9199999999998,1636.0,1702.0,1734.0,2025-04-17,6,9684.0,2025-04-21,1614.0,T1_SL,0.0,0.0,4
SUZLON-EQ,12018,BUY,55.72,57.6956,61.58,63.05,68.4,2025-04-21,179,9973.88,2025-04-30,56.4,MKT,0.6799999999999997,121.71999999999994,9
HINDPETRO-EQ,1406,SELL,383.8,395.314,360.8,349.2,341.5,2025-04-25,26,9978.800000000001,2025-04-29,395.314,SL,-11.51400000000001,-299.36400000000026,4
ESCORTS-EQ,958,BUY,3220.0,3322.25,3630.0,3699.0,3939.0,2025-04-15,3,9660.0,2025-04-16,3322.25,SL,102.25,306.75,1
ULTRACEMCO-EQ,11532,BUY,11650.0,11822.36,12919.0,13163.0,14016.0,2025-04-15,0,0.0,2025-04-16,11822.36,SL,172.36000000000058,0.0,1
CIPLA-EQ,694,BUY,1488.0,1492.83,1631.0,1662.0,1770.0,2025-04-16,6,8928.0,2025-04-17,1492.83,SL,4.829999999999927,28.979999999999563,1
OBEROIRLTY-EQ,20242,BUY,1578.0,1649.0,1802.0,1836.0,1955.0,2025-04-15,6,9468.0,2025-04-16,1649.0,SL,71.0,426.0,1
ADANIENT-EQ,25,BUY,2344.0,2391.05,2613.0,2662.0,2835.0,2025-04-15,4,9376.0,2025-04-16,2391.05,SL,47.05000000000018,188.20000000000073,1
TVSMOTOR-EQ,8479,BUY,2551.0,2688.84,2938.0,2994.0,3188.0,2025-04-15,3,7653.0,2025-04-16,2688.84,SL,137.84000000000015,413.52000000000044,1
ICICIPRULI-EQ,18652,BUY,576.0,587.8199999999999,606.0,611.0,642.0,2025-04-16,17,9792.0,2025-04-17,587.8199999999999,SL,11.819999999999936,200.93999999999892,1
HDFCLIFE-EQ,467,BUY,687.0,703.25,768.0,783.0,834.0,2025-04-15,14,9618.0,2025-04-16,703.25,SL,16.25,227.5,1
ONGC-EQ,2475,BUY,231.4,243.082,254.9,265.6,288.2,2025-04-15,43,9950.2,2025-04-16,243.082,SL,11.681999999999988,502.32599999999945,1
IRFC-EQ,2029,BUY,128.5,129.495,134.4,141.5,153.5,2025-04-16,77,9894.5,2025-04-17,129.495,SL,0.9950000000000045,76.61500000000035,1
MANKIND-EQ,15380,BUY,2450.0,2461.86,2538.0,2690.0,2919.0,2025-04-16,4,9800.0,2025-04-25,2557.5,MKT,107.5,430.0,9
PFC-EQ,14299,BUY,424.4,411.668,444.1,449.9,488.1,2025-04-28,23,9761.199999999999,2025-04-30,411.668,SL,-12.731999999999971,-292.83599999999933,2
RVNL-EQ,9552,BUY,365.0,354.05,384.0,386.9,419.7,2025-04-29,27,9855.0,2025-04-30,354.05,SL,-10.949999999999989,-295.6499999999997,1
BAJAJHFL-EQ,25270,BUY,125.5,121.735,133.0,137.0,144.3,2025-04-29,79,9914.5,2025-04-30,121.735,SL,-3.7650000000000006,-297.43500000000006,1
VMM-EQ,27969,BUY,108.8,107.864,111.2,117.9,127.9,2025-04-17,91,9900.8,2025-04-21,108.8,T1_SL,0.0,0.0,4
SBILIFE-EQ,21808,BUY,1539.0,1590.8,1738.0,1771.0,1886.0,2025-04-15,6,9234.0,2025-04-16,1590.8,SL,51.799999999999955,310.7999999999997,1
RECLTD-EQ,15355,BUY,426.5,418.458,450.0,457.3,496.1,2025-04-17,23,9809.5,2025-04-25,422.2,MKT,-4.300000000000011,-98.90000000000026,8
JIOFIN-EQ,18143,BUY,235.9,252.006,275.4,280.6,298.8,2025-04-15,42,9907.800000000001,2025-04-16,252.006,SL,16.105999999999995,676.4519999999998,1
ADANIENSOL-EQ,10217,BUY,847.0,920.53,1006.0,1025.0,1091.0,2025-04-15,11,9317.0,2025-04-16,920.53,SL,73.52999999999997,808.8299999999997,1
LTIM-EQ,17818,BUY,4330.0,4373.73,4600.0,4780.0,5185.0,2025-04-21,2,8660.0,2025-04-22,4373.73,SL,43.72999999999956,87.45999999999913,1
BAJAJ-AUTO-EQ,16669,BUY,8084.0,7841.48,8328.0,8569.0,9297.0,2025-04-28,1,8084.0,2025-05-02,7841.48,SL,-242.52000000000044,-242.52000000000044,4
IOC-EQ,1624,BUY,132.6,130.17399999999998,134.2,134.3,142.3,2025-04-15,75,9945.0,2025-04-17,134.2,T2_SL,1.5999999999999943,119.99999999999957,2
GODREJPROP-EQ,17875,BUY,2034.0,2036.03,2175.0,2218.0,2225.0,2025-04-21,4,8136.0,2025-04-22,2036.03,SL,2.0299999999999727,8.11999999999989,1
FEDERALBNK-EQ,1023,BUY,200.0,196.716,205.5,208.8,226.6,2025-04-21,50,10000.0,2025-04-23,200.0,T1_SL,0.0,0.0,2
ESCORTS-EQ,958,SELL,3302.0,3401.06,3104.0,2959.0,2807.0,2025-04-30,3,9906.0,2025-05-09,3130.4,MKT,171.5999999999999,514.7999999999997,9
PHOENIXLTD-EQ,14552,BUY,1660.0,1610.2,1736.0,1760.0,1909.0,2025-04-30,6,9960.0,2025-05-02,1610.2,SL,-49.799999999999955,-298.7999999999997,2
APOLLOTYRE-EQ,163,SELL,455.4,469.062,428.1,387.1,375.8,2025-04-28,21,9563.4,2025-04-30,469.062,SL,-13.662000000000035,-286.9020000000007,2
ATGL-EQ,6066,BUY,601.0,603.34,622.0,642.0,659.0,2025-04-15,16,9616.0,2025-04-16,603.34,SL,2.340000000000032,37.44000000000051,1
JINDALSTEL-EQ,6733,BUY,916.0,888.52,926.0,971.0,1053.0,2025-04-29,10,9160.0,2025-04-30,888.52,SL,-27.480000000000018,-274.8000000000002,1
JSWSTEEL-EQ,11723,BUY,1060.0,1028.2,1060.0,1070.0,1124.0,2025-04-29,9,9540.0,2025-04-30,1028.2,SL,-31.799999999999955,-286.1999999999996,1
BAJAJFINSV-EQ,16675,BUY,1966.0,1924.48,2022.0,2103.0,2282.0,2025-04-15,5,9830.0,2025-04-17,1966.0,T1_SL,0.0,0.0,2
ABFRL-EQ,30108,BUY,96.8,97.679,100.7,106.7,115.8,2025-04-28,103,9970.4,2025-04-29,97.679,SL,0.8790000000000049,90.5370000000005,1
BANDHANBNK-EQ,2263,BUY,152.5,166.54899999999998,182.0,185.4,197.5,2025-04-15,65,9912.5,2025-04-16,166.54899999999998,SL,14.048999999999978,913.1849999999986,1
TORNTPOWER-EQ,13786,BUY,1568.0,1520.96,1640.0,1662.0,1803.0,2025-04-28,6,9408.0,2025-05-02,1520.96,SL,-47.039999999999964,-282.2399999999998,4
INDIANB-EQ,14309,BUY,588.0,570.36,588.0,595.0,623.0,2025-04-29,17,9996.0,2025-04-30,570.36,SL,-17.639999999999986,-299.87999999999977,1
NTPC-EQ,11630,BUY,362.9,352.013,368.4,384.7,417.3,2025-04-29,27,9798.3,2025-04-30,352.013,SL,-10.887,-293.949,1
EICHERMOT-EQ,910,BUY,5409.0,5461.099999999999,5968.0,6080.0,6474.0,2025-04-15,1,5409.0,2025-04-25,5575.5,MKT,166.5,166.5,10
NESTLEIND-EQ,17963,BUY,2381.0,2368.74,2589.0,2637.0,2808.0,2025-04-16,4,9524.0,2025-04-17,2368.74,SL,-12.260000000000218,-49.04000000000087,1
WAAREEENER-EQ,25907,BUY,2261.0,2432.76,2658.0,2709.0,2884.0,2025-04-17,4,9044.0,2025-04-21,2432.76,SL,171.76000000000022,687.0400000000009,4
ASTRAL-EQ,14418,BUY,1327.0,1356.06,1482.0,1510.0,1608.0,2025-04-21,7,9289.0,2025-04-22,1356.06,SL,29.059999999999945,203.41999999999962,1
NHPC-EQ,17400,BUY,86.94,84.3318,91.49,92.16,99.98,2025-04-28,115,9998.1,2025-05-05,84.3318,SL,-2.6081999999999965,-299.9429999999996,7
TATAPOWER-EQ,3426,BUY,388.2,376.554,402.5,411.5,446.4,2025-04-28,25,9705.0,2025-04-30,388.2,T1_SL,0.0,0.0,2
SJVN-EQ,18883,BUY,96.17,93.2849,101.8,101.9,110.6,2025-04-28,103,9905.51,2025-04-30,93.2849,SL,-2.8851000000000084,-297.16530000000085,2
IRCTC-EQ,13611,BUY,740.0,747.87,817.0,833.0,887.0,2025-04-15,13,9620.0,2025-04-25,751.85,MKT,11.850000000000023,154.0500000000003,10
INDUSTOWER-EQ,29135,BUY,411.5,399.155,421.5,436.2,473.2,2025-04-29,24,9876.0,2025-04-30,399.155,SL,-12.345000000000027,-296.28000000000065,1
NTPCGREEN-EQ,27176,SELL,101.4,104.442,95.32,88.74,86.19,2025-04-30,98,9937.2,2025-05-09,97.32,MKT,4.0800000000000125,399.8400000000012,9
PAYTM-EQ,6705,SELL,868.0,884.77,807.0,753.0,730.0,2025-04-29,11,9548.0,2025-04-30,884.77,SL,-16.769999999999982,-184.4699999999998,1
YESBANK-EQ,11915,BUY,18.04,17.4988,19.12,19.35,20.75,2025-04-28,554,9994.16,2025-05-06,19.12,T2_SL,1.0800000000000018,598.3200000000011,8
PAGEIND-EQ,14413,SELL,44905.0,46252.15,42211.0,41000.0,40572.0,2025-04-25,0,0.0,2025-05-05,45905.0,MKT,-1000.0,-0.0,10
ADANIPOWER-EQ,17388,SELL,544.0,557.23,509.0,466.0,459.8,2025-04-28,18,9792.0,2025-04-29,557.23,SL,-13.230000000000018,-238.14000000000033,1
DIVISLAB-EQ,10940,BUY,5806.0,5790.9,6328.0,6448.0,6865.0,2025-04-21,1,5806.0,2025-04-30,6087.0,MKT,281.0,281.0,9
TIINDIA-EQ,312,BUY,2681.0,2723.76,2808.0,2976.0,3229.0,2025-04-23,3,8043.0,2025-04-24,2723.76,SL,42.76000000000022,128.28000000000065,1
DLF-EQ,14732,BUY,666.0,665.42,686.0,714.0,727.0,2025-04-17,15,9990.0,2025-04-25,666.0,T1_SL,0.0,0.0,8
SONACOMS-EQ,4684,BUY,466.0,473.36,499.3,517.0,561.0,2025-04-23,21,9786.0,2025-04-24,473.36,SL,7.360000000000014,154.5600000000003,1
ADANIGREEN-EQ,3563,SELL,926.0,931.12,904.0,850.0,850.0,2025-04-25,10,9260.0,2025-04-28,931.12,SL,-5.1200000000000045,-51.200000000000045,3
COFORGE-EQ,11543,BUY,1412.0,1457.91,1593.0,1623.0,1728.0,2025-04-23,7,9884.0,2025-04-24,1457.91,SL,45.91000000000008,321.3700000000006,1
NHPC-EQ,17400,SELL,85.12,87.67360000000001,80.01,75.75,72.35,2025-05-02,117,9959.04,2025-05-12,83.3,MKT,1.8200000000000074,212.94000000000085,10
TATAPOWER-EQ,3426,SELL,382.2,393.666,382.2,359.3,335.0,2025-05-02,26,9937.199999999999,2025-05-05,382.2,T1_SL,0.0,0.0,3
GODREJCP-EQ,10099,BUY,1247.0,1209.59,1247.0,1286.0,1322.0,2025-04-23,8,9976.0,2025-04-24,1247.0,T1_SL,0.0,0.0,1
IGL-EQ,11262,BUY,183.0,184.688,190.4,201.8,209.6,2025-04-22,54,9882.0,2025-04-23,184.688,SL,1.6879999999999882,91.15199999999936,1
ETERNAL-EQ,5097,BUY,219.2,229.017,236.1,250.3,271.5,2025-04-15,45,9864.0,2025-04-16,229.017,SL,9.817000000000007,441.7650000000003,1
M&M-EQ,2031,BUY,2774.0,2690.78,2822.0,2940.0,3190.0,2025-04-22,3,8322.0,2025-05-02,2926.2,MKT,152.19999999999982,456.59999999999945,10
MAXHEALTH-EQ,22377,BUY,1138.0,1103.86,1150.0,1178.0,1206.0,2025-04-23,8,9104.0,2025-04-24,1103.86,SL,-34.1400000000001,-273.1200000000008,1
