date,time,symbol,token,action,breakout_level,stop_loss,target1,target2,target3,rsi,macd,volume,level_score,level_age,close
23-04-2025,09:30:00,JIOFIN-EQ,18143,BUY,251.3,243.761,251.3,266.4,289,74.33693934,1.428218521,1929129,,,256
24-04-2025,11:10:00,JIOFIN-EQ,18143,BUY,258.6,250.842,274.1,279.3,297.4,69.85751638,0.405131801,375096,,,259.6
25-04-2025,09:15:00,JIOFIN-EQ,18143,BUY,259.8,252.006,275.4,280.6,298.8,68.52453981,0.21869131,1558214,,,259.98
02-05-2025,09:15:00,JIOFIN-EQ,18143,BUY,263.3,255.401,279.1,284.4,302.8,67.2581496,-0.046045755,2072535,,,264
15-05-2025,13:10:00,JIOFIN-EQ,18143,BUY,270,261.9,286.2,291.6,310.5,71.06040139,0.470128358,358481,,,270.4
26-05-2025,09:30:00,JIOFIN-EQ,18143,BUY,283.6,275.092,283.6,300.6,326.1,71.19162589,0.427609296,366531,,,284.35
27-05-2025,13:05:00,JIOFIN-EQ,18143,BUY,284.7,276.159,301.8,307.5,327.4,72.06055658,0.593826525,544869,,,285.05
05-06-2025,12:10:00,JIOFIN-EQ,18143,BUY,291.7,282.949,299.2,309.2,335.5,62.73085304,0.238107658,300301,,,292.35
06-06-2025,10:20:00,JIOFIN-EQ,18143,BUY,293,284.21,299.2,310.6,337,69.1764095,0.406007635,379933,,,293.75
09-06-2025,12:45:00,JIOFIN-EQ,18143,BUY,299.2,290.224,299.2,317.2,344.1,66.83128201,0.422923514,351565,,,301.2
15-05-2025,13:30:00,JSWENERGY-EQ,17869,BUY,482,467.54,482,511,528,68.32044569,0.600377105,118421,,,486.6
16-05-2025,09:25:00,JSWENERGY-EQ,17869,BUY,491.4,476.658,491.4,521,528,71.74232082,1.596662282,391437,,,495
19-05-2025,09:35:00,JSWENERGY-EQ,17869,BUY,507,491.79,515,537,583,64.44620466,3.488824126,267212,,,513.5
21-05-2025,10:15:00,JSWENERGY-EQ,17869,BUY,509,493.73,525,540,585,69.41023212,1.246122631,103980,,,512.75
04-06-2025,13:55:00,JSWENERGY-EQ,17869,BUY,508,492.76,508,525,538,59.91784024,0.276893809,41387,,,508.5
05-06-2025,09:15:00,JSWENERGY-EQ,17869,BUY,511,495.67,525,542,588,71.39408335,0.718970116,158556,,,511.6
06-06-2025,12:40:00,JSWENERGY-EQ,17869,BUY,515,499.55,515,525,546,72.72393896,0.959723876,259012,,,518.7
09-06-2025,09:15:00,JSWENERGY-EQ,17869,BUY,525,509.25,556,567,604,70.9956191,1.600106306,365525,,,526.15
15-04-2025,14:20:00,JSWSTEEL-EQ,11723,BUY,997,967.09,1057,1075,1147,60.08092559,-0.158005336,10966,,,1007
21-04-2025,15:20:00,JSWSTEEL-EQ,11723,BUY,1016,985.52,1075,1077,1168,59.13464096,-0.062766034,56315,,,1035.8
22-04-2025,14:35:00,JSWSTEEL-EQ,11723,BUY,1044,1012.68,1075,1107,1201,59.73012826,0.349236618,17869,,,1047.4
29-04-2025,11:00:00,JSWSTEEL-EQ,11723,BUY,1060,1028.2,1060,1070,1124,62.85968013,1.187799249,37673,,,1060.5
15-05-2025,13:10:00,JSWSTEEL-EQ,11723,BUY,1012,981.64,1012,1060,1073,65.00023666,0.932356106,74570,,,1024
10-06-2025,10:10:00,JSWSTEEL-EQ,11723,BUY,1017,986.49,1036,1045,1078,67.43393569,1.998419368,28309,,,1017.7
15-04-2025,11:40:00,JUBLFOOD-EQ,18096,BUY,694,673.18,694,736,798,56.292532,0.42380931,22363,,,696.35
23-04-2025,14:15:00,JUBLFOOD-EQ,18096,BUY,711,689.67,754,768,818,74.58902007,2.507476789,51427,,,712.5
04-06-2025,09:20:00,JUBLFOOD-EQ,18096,BUY,672,651.84,672,712,712,70.40180737,2.604494971,360038,,,672.95
06-06-2025,10:20:00,JUBLFOOD-EQ,18096,BUY,693,672.21,712,735,797,69.23725742,1.210907215,62155,,,693.3
16-04-2025,09:15:00,KALYANKJIL-EQ,2955,BUY,518,502.46,518,524,549,65.75706238,-0.487447392,490043,,,520.15
17-04-2025,09:15:00,KALYANKJIL-EQ,2955,BUY,529,513.13,561,571,608,68.81335359,0.548457508,535976,,,529.15
21-04-2025,12:10:00,KALYANKJIL-EQ,2955,BUY,533,517.01,533,565,613,66.60815144,1.269530802,101146,,,533.5
22-04-2025,09:35:00,KALYANKJIL-EQ,2955,BUY,536,519.92,568,579,616,71.61888397,0.682347227,274778,,,538.05
28-04-2025,12:45:00,KALYANKJIL-EQ,2955,BUY,518,502.46,518,545,549,64.25340444,0.585065828,123743,,,519.5
29-04-2025,09:15:00,KALYANKJIL-EQ,2955,BUY,518,502.46,518,545,549,66.19224444,0.279929594,243171,,,522
12-05-2025,09:25:00,KALYANKJIL-EQ,2955,BUY,535,518.95,545,567,615,74.59541226,3.771389412,286385,,,540.75
13-05-2025,11:35:00,KALYANKJIL-EQ,2955,BUY,545,528.65,545,578,627,73.48026134,0.75188366,456491,,,547.3
14-05-2025,09:35:00,KALYANKJIL-EQ,2955,BUY,558,541.26,591,603,642,65.21224705,1.777600433,207309,,,560.55
16-05-2025,13:40:00,KALYANKJIL-EQ,2955,BUY,564,547.08,564,598,649,64.04756208,0.814135557,103275,,,564.7
27-05-2025,09:50:00,KALYANKJIL-EQ,2955,BUY,574,556.78,574,608,660,73.47594147,1.091851786,159385,,,574.75
09-06-2025,15:20:00,KOTAKBANK-EQ,1922,BUY,2124,2060.28,2251,2294,2443,59.42283533,0.282802495,230621,,,2139.3
10-06-2025,09:15:00,KOTAKBANK-EQ,1922,BUY,2142,2077.74,2142,2271,2463,71.47397621,0.972735194,171139,,,2144
21-04-2025,11:55:00,KPITTECH-EQ,9683,BUY,1170,1134.9,1240,1346,1414,70.31304511,3.473537727,30557,,,1171
23-04-2025,09:15:00,KPITTECH-EQ,9683,BUY,1182,1146.54,1253,1359,1414,74.09294863,0.68754449,101929,,,1188
28-04-2025,13:45:00,KPITTECH-EQ,9683,BUY,1239,1201.83,1313,1349,1425,69.4112802,7.114189398,185666,,,1248.2
30-04-2025,09:30:00,KPITTECH-EQ,9683,BUY,1277,1238.69,1329,1354,1469,67.29361573,1.469235734,119926,,,1280.7
08-05-2025,11:20:00,KPITTECH-EQ,9683,BUY,1287,1248.39,1364,1390,1480,69.82379636,2.577362017,62639,,,1303.1
12-05-2025,12:55:00,KPITTECH-EQ,9683,BUY,1317,1277.49,1396,1422,1515,65.7586103,3.341523036,35722,,,1316.9
13-05-2025,14:10:00,KPITTECH-EQ,9683,BUY,1336,1295.92,1336,1416,1536,56.86739136,0.944350336,29046,,,1348.7
14-05-2025,09:15:00,KPITTECH-EQ,9683,BUY,1355,1314.35,1436,1463,1558,65.38081053,0.424606142,98385,,,1357.8
15-05-2025,11:45:00,KPITTECH-EQ,9683,BUY,1379,1337.63,1462,1489,1586,67.21851718,4.612518096,90700,,,1400
10-06-2025,09:40:00,KPITTECH-EQ,9683,BUY,1364,1323.08,1364,1404,1446,68.16306619,4.559616036,65645,,,1370.7
15-04-2025,13:35:00,LICHSGFIN-EQ,1997,BUY,580,562.6,586,615,667,68.05804505,0.982924693,19653,,,582.7
16-04-2025,09:45:00,LICHSGFIN-EQ,1997,BUY,589,571.33,589,624,677,74.85124874,3.166216368,110434,,,596.1
17-04-2025,09:20:00,LICHSGFIN-EQ,1997,BUY,598,580.06,598,634,688,67.27052956,1.582639418,92531,,,600.7
21-04-2025,09:20:00,LICHSGFIN-EQ,1997,BUY,608,589.76,644,657,699,61.47265214,0.758710559,87856,,,608.25
14-05-2025,15:10:00,LICHSGFIN-EQ,1997,BUY,617,598.49,626,654,710,73.60111652,1.751520732,110070,,,618.6
15-05-2025,10:25:00,LICHSGFIN-EQ,1997,BUY,626,607.22,664,676,720,70.7761946,3.245432078,440781,,,628.6
03-06-2025,14:40:00,LICHSGFIN-EQ,1997,BUY,606,587.82,606,635,642,62.80772568,0.206475546,31217,,,608.5
05-06-2025,09:45:00,LICHSGFIN-EQ,1997,BUY,606,587.82,606,614,642,66.11707911,0.050087785,101465,,,606.5
06-06-2025,10:35:00,LICHSGFIN-EQ,1997,BUY,606,587.82,606,614,642,71.36427557,1.206801789,151686,,,610
09-06-2025,09:15:00,LICHSGFIN-EQ,1997,BUY,616,597.52,616,635,653,74.65894467,0.761521675,183678,,,619.65
11-06-2025,10:30:00,LICHSGFIN-EQ,1997,BUY,625,606.25,625,662,719,73.78977792,1.45130291,97382,,,625.85
21-04-2025,09:35:00,LICI-EQ,9480,BUY,808,783.76,815,819,856,70.26265607,1.585198039,43393,,,811.05
22-04-2025,09:45:00,LICI-EQ,9480,BUY,819,794.43,826,868,942,60.29042913,0.474243761,28237,,,822
25-04-2025,09:20:00,LICI-EQ,9480,BUY,819,794.43,827,868,942,60.32441181,0.784353443,40446,,,820.5
13-05-2025,13:40:00,LICI-EQ,9480,BUY,821,796.37,829,870,944,57.97593994,0.099062761,14568,,,827.5
14-05-2025,09:15:00,LICI-EQ,9480,BUY,829,804.13,832,879,953,64.08632524,0.422645805,50826,,,829.6
15-05-2025,10:35:00,LICI-EQ,9480,BUY,829,804.13,840,879,953,68.38550956,0.699562988,26257,,,829.65
16-05-2025,13:50:00,LICI-EQ,9480,BUY,842,816.74,842,893,968,61.63741922,0.60639524,27455,,,858.5
19-05-2025,11:00:00,LICI-EQ,9480,BUY,862,836.14,914,931,991,60.27856654,1.142936085,36891,,,862
20-05-2025,09:35:00,LICI-EQ,9480,BUY,866,840.02,918,935,996,74.8224779,1.582440849,91229,,,870.35
28-05-2025,15:00:00,LICI-EQ,9480,BUY,874,847.78,926,944,1005,72.74169425,1.536605409,620831,,,942.3
29-05-2025,11:55:00,LICI-EQ,9480,BUY,948,919.56,1005,1024,1090,73.96313484,2.533553939,318281,,,949.15
02-06-2025,11:45:00,LICI-EQ,9480,BUY,958,929.26,1015,1035,1102,67.99826342,1.390882355,103106,,,964
03-06-2025,09:30:00,LICI-EQ,9480,BUY,966,937.02,966,1024,1111,61.335663,0.730925456,58484,,,967.45
09-06-2025,12:05:00,LICI-EQ,9480,BUY,968,938.96,968,1026,1113,71.06918364,1.573725601,114979,,,971.4
10-06-2025,09:20:00,LICI-EQ,9480,BUY,968,938.96,968,973,1026,71.27719297,0.280688591,69808,,,969.65
16-04-2025,09:30:00,LODHA-EQ,3220,BUY,1232,1195.04,1255,1306,1417,74.16633869,7.847004662,130788,,,1234.7
21-04-2025,12:00:00,LODHA-EQ,3220,BUY,1262,1224.14,1262,1338,1451,68.76956274,3.69864715,19924,,,1272.1
22-04-2025,09:30:00,LODHA-EQ,3220,BUY,1308,1268.76,1386,1413,1504,64.44148722,3.895472018,37462,,,1308.5
23-04-2025,09:20:00,LODHA-EQ,3220,BUY,1340,1299.8,1420,1447,1541,73.20485639,3.779206788,122975,,,1342.6
15-05-2025,12:00:00,LODHA-EQ,3220,BUY,1328,1288.16,1382,1390,1408,71.56834606,7.155300386,67503,,,1364.1
16-05-2025,09:50:00,LODHA-EQ,3220,BUY,1390,1348.3,1473,1501,1598,70.06870463,5.883892295,143196,,,1392
19-05-2025,09:55:00,LODHA-EQ,3220,BUY,1412,1369.64,1497,1525,1624,68.44513876,3.96183101,44795,,,1417.9
21-05-2025,09:15:00,LODHA-EQ,3220,BUY,1390,1348.3,1434,1473,1598,64.88860296,-3.633678853,48153,,,1406.2
26-05-2025,09:40:00,LODHA-EQ,3220,BUY,1434,1390.98,1520,1549,1649,74.86464184,10.11551835,110317,,,1457.5
28-05-2025,10:00:00,LODHA-EQ,3220,BUY,1470,1425.9,1558,1588,1690,71.93326606,4.354536185,70362,,,1479.5
02-06-2025,12:10:00,LODHA-EQ,3220,BUY,1434,1390.98,1484,1520,1649,66.86280596,0.851227809,86840,,,1434.8
03-06-2025,09:15:00,LODHA-EQ,3220,BUY,1434,1390.98,1484,1520,1649,61.94664151,0.003985666,79132,,,1443
05-06-2025,10:40:00,LODHA-EQ,3220,BUY,1475,1430.75,1484,1564,1696,73.18345771,4.554858338,82849,,,1475.5
06-06-2025,10:10:00,LODHA-EQ,3220,BUY,1480,1435.6,1484,1569,1702,62.51084801,4.965779776,80970,,,1482.6
11-06-2025,09:55:00,LODHA-EQ,3220,BUY,1484,1439.48,1531,1573,1707,67.32547905,3.28342413,46368,,,1487.4
21-04-2025,13:35:00,LT-EQ,11483,BUY,3277,3178.69,3474,3528,3769,64.09690131,1.252381782,40449,,,3287.5
23-04-2025,09:20:00,LT-EQ,11483,BUY,3290,3191.3,3487,3528,3783,72.33763237,1.123755155,61357,,,3294.2
25-04-2025,09:15:00,LT-EQ,11483,BUY,3315,3215.55,3514,3528,3812,74.24095986,2.744794079,90985,,,3327.9
28-04-2025,12:15:00,LT-EQ,11483,BUY,3336,3235.92,3536,3603,3836,74.2503117,9.194084577,56576,,,3347.4
29-04-2025,09:50:00,LT-EQ,11483,BUY,3351,3250.47,3502,3552,3854,68.11134201,5.721027943,47591,,,3358
09-05-2025,09:30:00,LT-EQ,11483,BUY,3376,3274.72,3376,3579,3882,66.8835635,20.79387689,218344,,,3423.6
12-05-2025,14:10:00,LT-EQ,11483,BUY,3477,3372.69,3686,3755,3999,72.49282605,7.315665484,72107,,,3590
13-05-2025,11:30:00,LT-EQ,11483,BUY,3603,3494.91,3819,3891,4143,62.35766483,5.810934323,43615,,,3603
15-05-2025,13:40:00,LT-EQ,11483,BUY,3617,3508.49,3834,3906,4160,73.31311431,10.24891674,101080,,,3618.8
26-05-2025,13:35:00,LT-EQ,11483,BUY,3649,3539.53,3868,3941,4196,73.32574857,4.08168455,33249,,,3660.5
27-05-2025,11:35:00,LT-EQ,11483,BUY,3649,3539.53,3672,3868,4196,72.00812566,6.254597681,60057,,,3653
28-05-2025,11:50:00,LT-EQ,11483,BUY,3649,3539.53,3672,3868,4196,65.7386371,3.545577898,27578,,,3650
29-05-2025,15:05:00,LT-EQ,11483,BUY,3649,3539.53,3672,3868,4196,74.71827558,3.980019262,73164,,,3654.1
30-05-2025,12:10:00,LT-EQ,11483,BUY,3672,3561.84,3672,3892,4223,57.93538946,1.695357099,33989,,,3677.1
02-06-2025,13:35:00,LT-EQ,11483,BUY,3672,3561.84,3672,3695,3892,69.59182889,7.992936936,29478,,,3692.5
05-06-2025,12:30:00,LT-EQ,11483,BUY,3649,3539.53,3672,3697,3868,74.29597117,9.425634267,43889,,,3668.1
06-06-2025,11:15:00,LT-EQ,11483,BUY,3649,3539.53,3672,3697,3868,60.25736313,3.664364573,26128,,,3656.7
09-06-2025,09:40:00,LT-EQ,11483,BUY,3697,3586.09,3697,3919,4252,74.73566782,8.452081579,80064,,,3706.2
12-06-2025,09:25:00,LT-EQ,11483,BUY,3697,3586.09,3697,3709,3919,72.76243133,1.29029958,58724,,,3701
15-04-2025,14:10:00,LTF-EQ,24948,BUY,157.6,152.872,159.9,167.1,181.2,72.2270137,0.190249645,133740,,,157.99
17-04-2025,09:45:00,LTF-EQ,24948,BUY,159.9,155.103,169.5,172.7,183.9,66.64349603,0.197605621,113399,,,160.12
22-04-2025,11:40:00,LTF-EQ,24948,BUY,173,167.81,183.4,186.8,199,67.79140569,0.33294588,433006,,,173.5
23-04-2025,09:15:00,LTF-EQ,24948,BUY,174.7,169.459,185.2,188.7,200.9,69.27092491,0.31605939,491361,,,174.71
12-05-2025,14:15:00,LTF-EQ,24948,BUY,169.4,164.318,179.6,182.1,194.8,69.73030503,0.363282286,153425,,,170.28
14-05-2025,13:25:00,LTF-EQ,24948,BUY,173.4,168.198,182.1,183.8,199.4,68.00855107,0.423909198,114310,,,177.12
15-05-2025,13:00:00,LTF-EQ,24948,BUY,177.4,172.078,182.1,188,204,60.59247351,0.302921382,150088,,,177.66
26-05-2025,09:25:00,LTF-EQ,24948,BUY,175.8,170.526,180,186.3,202.2,69.43985132,0.628902138,157419,,,176.3
03-06-2025,09:25:00,LTF-EQ,24948,BUY,176.2,170.914,176.9,180,186.8,69.32251049,0.138273805,204045,,,176.76
05-06-2025,13:20:00,LTF-EQ,24948,BUY,180,174.6,190.8,194.4,207,72.03035098,0.471139209,412057,,,181.2
09-06-2025,09:15:00,LTF-EQ,24948,BUY,192,186.24,203.5,207.4,220.8,72.27228833,0.128618012,1124019,,,192.95
10-06-2025,10:35:00,LTF-EQ,24948,BUY,195.2,189.344,195.2,206.9,224.5,72.00369735,0.42600647,624073,,,195.99
21-04-2025,12:35:00,LTIM-EQ,17818,BUY,4330,4200.1,4590,4679,4980,74.48991689,25.83062577,11532,,,4346.9
23-04-2025,09:55:00,LTIM-EQ,17818,BUY,4360,4229.2,4622,4679,5014,72.03172757,42.41565689,43230,,,4504
29-04-2025,09:15:00,LTIM-EQ,17818,BUY,4509,4373.73,4600,4780,5185,66.8715889,-0.062903084,7000,,,4523.8
02-05-2025,09:15:00,LTIM-EQ,17818,BUY,4645,4505.65,4924,5017,5342,67.14562747,-1.994010757,17150,,,4645.9
12-05-2025,12:40:00,LTIM-EQ,17818,BUY,4715,4573.55,4998,5092,5422,67.14924197,17.61007168,11934,,,4824.4
13-05-2025,09:25:00,LTIM-EQ,17818,BUY,4977,4827.69,5276,5375,5724,70.37384853,21.42232327,29066,,,5025
14-05-2025,13:05:00,LTIM-EQ,17818,BUY,5039,4887.83,5039,5341,5795,66.45755937,7.957962583,11031,,,5042.5
16-05-2025,09:15:00,LTIM-EQ,17818,BUY,5062,4910.14,5062,5366,5821,63.39363391,6.431480648,11003,,,5063.4
20-05-2025,09:25:00,LTIM-EQ,17818,BUY,5089,4936.33,5394,5496,5852,69.18597635,10.91368684,29720,,,5094.8
04-06-2025,09:50:00,LTIM-EQ,17818,BUY,5130,4976.1,5277,5438,5899,70.27542829,25.0028221,16021,,,5142
06-06-2025,15:20:00,LTIM-EQ,17818,BUY,5206,5049.82,5206,5277,5518,66.30853392,2.91334444,4617,,,5211
10-06-2025,09:15:00,LTIM-EQ,17818,BUY,5287,5128.39,5604,5710,6080,72.35892109,0.649019851,6428,,,5293
12-06-2025,11:20:00,LTIM-EQ,17818,BUY,5445,5281.65,5772,5881,6262,73.47356988,12.63844748,12366,,,5457.5
22-04-2025,10:55:00,LUPIN-EQ,10440,BUY,2030,1969.1,2135,2150,2152,72.04149732,8.752602257,24333,,,2039.8
23-04-2025,13:40:00,LUPIN-EQ,10440,BUY,2061,1999.17,2125,2150,2185,56.19964902,1.041482652,33331,,,2090.5
24-04-2025,09:15:00,LUPIN-EQ,10440,BUY,2098,2035.06,2104,2150,2224,62.16237425,0.95070092,46812,,,2100
28-04-2025,09:15:00,LUPIN-EQ,10440,BUY,2030,1969.1,2150,2150,2152,65.05358273,-3.744829174,44064,,,2048.4
09-05-2025,14:00:00,LUPIN-EQ,10440,BUY,2030,1969.1,2150,2152,2334,64.40681894,2.045179322,19932,,,2033
06-06-2025,12:20:00,LUPIN-EQ,10440,BUY,2000,1940,2119,2120,2300,58.57339315,-0.514682449,65944,,,2000
11-06-2025,13:50:00,LUPIN-EQ,10440,BUY,2018,1957.46,2077,2139,2321,66.64204882,1.833429818,96111,,,2020
22-04-2025,10:45:00,M&M-EQ,2031,BUY,2774,2690.78,2822,2940,3190,72.30975262,5.36688863,91891,,,2796.1
05-05-2025,13:00:00,M&M-EQ,2031,BUY,3000,2910,3180,3240,3450,70.32933,15.31591968,160802,,,3025
06-05-2025,15:00:00,M&M-EQ,2031,BUY,3044,2952.68,3227,3288,3501,59.22408765,-0.501688465,135110,,,3078
03-06-2025,09:15:00,M&M-EQ,2031,BUY,3038,2946.86,3038,3171,3220,64.63082273,0.691544306,152622,,,3042.1
06-06-2025,12:40:00,M&M-EQ,2031,BUY,3095,3002.15,3171,3281,3559,73.64746061,9.388418013,48343,,,3097.1
09-06-2025,09:15:00,M&M-EQ,2031,BUY,3113,3019.61,3171,3300,3580,74.82521304,6.561144604,136149,,,3129.5
15-04-2025,12:20:00,M&MFIN-EQ,13285,BUY,257.9,250.163,273.4,288,296.6,60.89247186,-0.14037839,28339,,,259.79
21-04-2025,10:45:00,M&MFIN-EQ,13285,BUY,269.3,261.221,285.5,288,309.7,67.47746142,0.309279754,106234,,,269.96
22-04-2025,13:30:00,M&MFIN-EQ,13285,BUY,270.5,262.385,286.7,288,311.1,70.28087078,0.562485567,38460,,,270.83
14-05-2025,14:55:00,M&MFIN-EQ,13285,BUY,259.1,251.327,272.3,274.6,298,67.67261837,0.327972355,380674,,,259.85
15-05-2025,13:10:00,M&MFIN-EQ,13285,BUY,260.3,252.491,272.3,275.9,299.3,56.84424349,0.053215075,14805,,,262.2
16-05-2025,09:15:00,M&MFIN-EQ,13285,BUY,266.4,258.408,272.3,282.4,306.4,73.10999994,0.77051783,97456,,,266.75
19-05-2025,12:55:00,M&MFIN-EQ,13285,BUY,268.8,260.736,270.5,284.9,309.1,67.37421499,0.427038491,37512,,,268.9
21-05-2025,10:35:00,M&MFIN-EQ,13285,BUY,259.1,251.327,263.4,268.9,274.6,66.21355151,0.16962056,88634,,,260.1
28-05-2025,09:20:00,M&MFIN-EQ,13285,BUY,259.1,251.327,268.9,274.6,298,74.91327279,0.344787217,79459,,,259.9
16-04-2025,14:45:00,MAHABANK-EQ,11377,BUY,46.54,45.1438,47.96,49.33,49.55,55.50798057,0.007280193,94440,,,47.46
17-04-2025,11:40:00,MAHABANK-EQ,11377,BUY,47.96,46.5212,49.55,50.84,55.15,68.57204468,0.111212076,181383,,,48.3
21-04-2025,14:10:00,MAHABANK-EQ,11377,BUY,49.55,48.0635,52.52,53.51,56.98,61.38832207,0.004604165,227468,,,50.81
22-04-2025,09:25:00,MAHABANK-EQ,11377,BUY,51.21,49.6737,54.28,55.31,58.89,64.10434323,0.083630182,601942,,,51.22
19-05-2025,09:20:00,MAHABANK-EQ,11377,BUY,51.59,50.0423,52.19,52.4,54.69,72.92859428,0.115226727,492454,,,51.76
30-05-2025,13:00:00,MAHABANK-EQ,11377,BUY,51.6,50.052,54.09,54.7,59.34,67.74767368,0.137282114,822620,,,51.79
02-06-2025,09:25:00,MAHABANK-EQ,11377,BUY,54.42,52.7874,57.69,58.77,62.58,66.45396988,0.608787336,4288156,,,55.35
16-04-2025,09:45:00,MANKIND-EQ,15380,BUY,2450,2376.5,2459,2530,2597,64.21776269,8.427961768,16699,,,2451.2
17-04-2025,13:00:00,MANKIND-EQ,15380,BUY,2538,2461.86,2538,2690,2919,72.73498792,3.617349098,20105,,,2588.4
12-05-2025,09:50:00,MANKIND-EQ,15380,BUY,2479,2404.63,2628,2642,2851,74.24172594,24.35706533,137351,,,2486.1
13-05-2025,10:00:00,MANKIND-EQ,15380,BUY,2528,2452.16,2528,2642,2680,64.21767005,13.07855384,17681,,,2548.7
30-05-2025,10:45:00,MANKIND-EQ,15380,BUY,2500,2425,2610,2650,2875,74.04605091,18.83068765,23685,,,2525.4
11-06-2025,10:40:00,MANKIND-EQ,15380,BUY,2385,2313.45,2528,2548,2610,67.08245551,14.95266283,19370,,,2423.4
16-04-2025,12:15:00,MARICO-EQ,4067,BUY,720,698.4,763,778,828,67.97459805,1.032621788,39352,,,720.4
29-04-2025,12:00:00,MARICO-EQ,4067,BUY,723,701.31,726,766,831,67.04214077,0.974845776,29198,,,723.45
05-05-2025,09:45:00,MARICO-EQ,4067,BUY,726,704.22,726,770,835,74.4154779,8.280966093,303202,,,728.7
07-05-2025,09:50:00,MARICO-EQ,4067,BUY,726,704.22,726,736,770,64.29743514,2.298733443,156000,,,727.05
12-05-2025,13:40:00,MARICO-EQ,4067,BUY,726,704.22,726,740,770,56.17150678,0.443167876,20926,,,733.45
23-04-2025,13:40:00,MARUTI-EQ,10999,BUY,11803,11448.91,11940,12075,12511,55.27266424,2.948725961,9797,,,11805
25-04-2025,09:15:00,MARUTI-EQ,10999,BUY,11940,11581.8,12040,12656,13731,61.8845452,-0.555443481,16888,,,11980
28-04-2025,12:15:00,MARUTI-EQ,10999,BUY,11803,11448.91,11940,12046,12511,66.20921105,24.10953213,5879,,,11827
30-04-2025,12:50:00,MARUTI-EQ,10999,BUY,12046,11684.62,12769,13010,13853,73.61180663,81.78193413,23587,,,12208
15-05-2025,13:05:00,MARUTI-EQ,10999,BUY,12727,12345.19,13491,13745,14636,73.07643395,16.54849914,17658,,,12766
09-06-2025,09:15:00,MARUTI-EQ,10999,BUY,12490,12115.3,13086,13239,14363,74.20872656,5.807859217,20006,,,12587
23-04-2025,09:15:00,MAXHEALTH-EQ,22377,BUY,1138,1103.86,1150,1178,1206,72.81692264,2.540254873,219940,,,1144.3
05-05-2025,13:45:00,MAXHEALTH-EQ,22377,BUY,1126,1092.22,1150,1194,1295,71.45201391,2.266607192,196505,,,1135
06-05-2025,09:20:00,MAXHEALTH-EQ,22377,BUY,1140,1105.8,1150,1208,1311,74.20246861,2.664811149,121383,,,1145
12-05-2025,09:40:00,MAXHEALTH-EQ,22377,BUY,1150,1115.5,1171,1219,1322,72.96708563,7.478460287,141045,,,1150.1
13-05-2025,11:15:00,MAXHEALTH-EQ,22377,BUY,1171,1135.87,1241,1265,1347,69.49388708,3.168408537,34153,,,1173.3
14-05-2025,10:00:00,MAXHEALTH-EQ,22377,BUY,1178,1142.66,1178,1249,1355,63.8478849,1.276621046,166599,,,1181.3
15-05-2025,09:50:00,MAXHEALTH-EQ,22377,BUY,1183,1147.51,1254,1278,1360,63.92687457,5.639192069,198371,,,1192.5
19-05-2025,09:15:00,MAXHEALTH-EQ,22377,BUY,1171,1135.87,1204,1241,1347,69.61865045,0.542386601,83980,,,1176.6
23-05-2025,13:30:00,MAXHEALTH-EQ,22377,BUY,1171,1135.87,1204,1241,1347,67.84907593,1.723843582,17690,,,1171.4
09-06-2025,13:55:00,MAXHEALTH-EQ,22377,BUY,1170,1134.9,1192,1204,1240,71.18674443,1.749163188,45964,,,1191.8
10-06-2025,09:15:00,MAXHEALTH-EQ,22377,BUY,1197,1161.09,1269,1293,1377,74.88076129,2.460171903,50204,,,1201.9
11-06-2025,09:40:00,MAXHEALTH-EQ,22377,BUY,1192,1156.24,1204,1264,1371,70.43968571,2.861019347,43821,,,1198.8
12-06-2025,09:30:00,MAXHEALTH-EQ,22377,BUY,1204,1167.88,1276,1300,1385,73.99363158,1.615469769,179213,,,1206.8
13-06-2025,10:40:00,MAXHEALTH-EQ,22377,BUY,1219,1182.43,1292,1317,1402,69.61959008,3.7384066,72451,,,1219.4
16-04-2025,09:55:00,MAZDOCK-EQ,509,BUY,2698,2617.06,2752,2753,2860,69.85821403,6.4610138,305493,,,2712.4
17-04-2025,09:20:00,MAZDOCK-EQ,509,BUY,2763,2680.11,2929,2984,3177,70.97726289,16.56841954,331250,,,2768.7
21-04-2025,09:45:00,MAZDOCK-EQ,509,BUY,2753,2670.41,2753,2815,2918,67.38587245,3.738822644,205573,,,2758.7
28-04-2025,09:40:00,MAZDOCK-EQ,509,BUY,2753,2670.41,2753,2850,2918,73.33627999,20.19910814,218448,,,2765.1
29-04-2025,09:40:00,MAZDOCK-EQ,509,BUY,2850,2764.5,3021,3078,3277,68.34331699,25.20519812,229694,,,2865
15-04-2025,12:05:00,MFSL-EQ,2142,BUY,1190,1154.3,1261,1285,1368,66.44089716,3.618664307,23419,,,1192
17-04-2025,13:20:00,MFSL-EQ,2142,BUY,1212,1175.64,1285,1309,1394,58.538239,3.576027848,33967,,,1215.3
24-04-2025,15:00:00,MFSL-EQ,2142,BUY,1246,1208.62,1321,1346,1433,74.15261773,3.2594208,21120,,,1248.5
25-04-2025,09:30:00,MFSL-EQ,2142,BUY,1251,1213.47,1326,1351,1439,71.41962331,7.770966815,32261,,,1265
28-04-2025,14:35:00,MFSL-EQ,2142,BUY,1281,1242.57,1281,1358,1473,74.0164922,2.465724218,40602,,,1285.5
